replicate,delta,scheme,score_mode,discoveries,false_discoveries,true_discoveries,any_false,recall,precision,early_recall,middle_recall,late_recall,planted_component_coverage,restricted_first_true_birth,restricted_first_true_evidence_delay,restricted_first_true_end_to_end_delay,budget_spent,budget_first_10pct,max_candidate_allocation,stream_seed
104,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026188237
104,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026188237
104,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026188237
104,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674001,0.006181926627678087,3026188237
104,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674002,0.006181926627678087,3026188237
104,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674002,0.006181926627678087,3026188237
105,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04993906272725105,0.0027500000000000007,3026189246
105,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999946789,0.04952183725867735,0.0027500000000000007,3026189246
105,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026189246
105,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026189246
105,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.032189640644598894,0.0009226756160713564,3026189246
105,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090228,0.032189640644598894,0.0009226756160713564,3026189246
105,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026189246
105,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026189246
105,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026189246
105,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,3026189246
105,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674002,0.006181926627678087,3026189246
105,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674,0.006181926627678087,3026189246
106,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04993874524956302,0.0027500000000000007,3026190255
106,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999999788,0.04952366425580747,0.0027500000000000007,3026190255
106,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026190255
106,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026190255
106,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090226,0.03218964064459887,0.0009226756160713564,3026190255
106,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459889,0.0009226756160713564,3026190255
106,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026190255
106,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026190255
106,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026190255
106,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026190255
106,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026190255
106,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674002,0.006181926627678087,3026190255
107,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999999999996,0.04992106200913843,0.0027500000000000007,3026191264
107,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999961843,0.04962849223609105,0.0027500000000000007,3026191264
107,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026191264
107,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026191264
107,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.032189640644598894,0.0009226756160713564,3026191264
107,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.032189640644598894,0.0009226756160713564,3026191264
107,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026191264
107,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026191264
107,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026191264
107,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026191264
107,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674001,0.006181926627678087,3026191264
107,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,3026191264
108,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04991017341071697,0.0027500000000000007,3026192273
108,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999987569,0.04967158258543084,0.0027500000000000007,3026192273
108,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026192273
108,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026192273
108,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459889,0.0009226756160713564,3026192273
108,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459889,0.0009226756160713564,3026192273
108,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026192273
108,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026192273
108,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026192273
108,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026192273
108,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026192273
108,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674,0.006181926627678087,3026192273
109,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.049947124532587574,0.0027500000000000007,3026193282
109,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999895219,0.049454188041451276,0.0027500000000000007,3026193282
109,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026193282
109,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026193282
109,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090228,0.032189640644598894,0.0009226756160713564,3026193282
109,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.032189640644598894,0.0009226756160713564,3026193282
109,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026193282
109,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026193282
109,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026193282
109,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026193282
109,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674001,0.006181926627678087,3026193282
109,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674,0.006181926627678087,3026193282
110,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.0499067435245428,0.0027500000000000007,3026194291
110,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999975511,0.04967913978528806,0.0027500000000000007,3026194291
110,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026194291
110,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026194291
110,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459888,0.0009226756160713564,3026194291
110,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459888,0.0009226756160713564,3026194291
110,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026194291
110,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026194291
110,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026194291
110,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026194291
110,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026194291
110,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,3026194291
111,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04989779232679314,0.0027500000000000007,3026195300
111,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999992554,0.049710546340274546,0.0027500000000000007,3026195300
111,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026195300
111,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026195300
111,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459889,0.0009226756160713564,3026195300
111,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459889,0.0009226756160713564,3026195300
111,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026195300
111,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026195300
111,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026195300
111,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026195300
111,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.03528469032674001,0.006181926627678087,3026195300
111,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026195300
112,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05000000000000001,0.04989550394823721,0.0027500000000000007,3026196309
112,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04971427317106845,0.0027500000000000007,3026196309
112,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026196309
112,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026196309
112,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090228,0.032189640644598894,0.0010589132182420068,3026196309
112,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090226,0.03218964064459889,0.0009226756160713564,3026196309
112,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026196309
112,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026196309
112,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026196309
112,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.035284690326740004,0.006181926627678087,3026196309
112,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.03528469032674001,0.006181926627678087,3026196309
112,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674002,0.006181926627678087,3026196309
113,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04991893205852079,0.0027500000000000007,3026197318
113,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999998848,0.04963501775047653,0.0027500000000000007,3026197318
113,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026197318
113,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026197318
113,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459889,0.0009226756160713564,3026197318
113,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459888,0.001066700362429138,3026197318
113,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026197318
113,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026197318
113,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026197318
113,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674,0.006181926627678087,3026197318
113,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.035284690326740004,0.006181926627678087,3026197318
113,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,3026197318
114,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04992339851817981,0.0027500000000000007,3026198327
114,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999999498,0.04961478603178859,0.0027500000000000007,3026198327
114,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026198327
114,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026198327
114,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.032189640644598894,0.0009226756160713564,3026198327
114,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459889,0.0009226756160713564,3026198327
114,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026198327
114,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026198327
114,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026198327
114,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674,0.006181926627678087,3026198327
114,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,3026198327
114,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.035284690326740004,0.006181926627678087,3026198327
115,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05000000000000001,0.0498813025511665,0.0027500000000000007,3026199336
115,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999999669,0.04974724651024018,0.0027500000000000007,3026199336
115,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026199336
115,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026199336
115,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459888,0.0009226756160713564,3026199336
115,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.032189640644598894,0.0009226756160713564,3026199336
115,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026199336
115,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026199336
115,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026199336
115,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026199336
115,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.03528469032674001,0.006181926627678087,3026199336
115,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.035284690326740004,0.006181926627678087,3026199336
116,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04991995943928058,0.0027500000000000007,3026200345
116,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999979556,0.049635777426972845,0.0027500000000000007,3026200345
116,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026200345
116,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026200345
116,0.1,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459889,0.0009226756160713564,3026200345
116,0.1,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459888,0.0009226756160713564,3026200345
116,0.1,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,3026200345
116,0.1,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,3026200345
116,0.1,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,3026200345
116,0.1,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,3026200345
116,0.1,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,3026200345
116,0.1,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,3026200345
117,0.1,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04994925736860161,0.0027500000000000007,3026201354
117,0.1,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999997357596,0.04942864938440479,0.0027500000000000007,3026201354
117,0.1,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,3026201354
117,0.1,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,3026201354
